customer_id,FICO scores,loansoutstanding,loanamount,income,employmentlength,,default,credit_lines_outstanding
6904116,709,5367.416056,8101.37357,78087.37726,4,,0,1
7531894,602,6164.738033,19622.36086,102390.3331,5,,0,3
2904212,579,3701.195906,8463.103678,65731.56462,7,,0,2
4848609,686,4723.602085,3597.17725,96092.01779,5,,0,0
8277392,677,4382.949748,13406.85087,68567.96929,3,,0,3
3280650,694,2900.630738,10660.55772,47278.04939,5,,1,4
5702703,707,5961.575427,24758.76712,88746.03611,3,,1,5
6033318,612,4246.012335,1893.629255,70720.32297,5,,0,0
2519538,615,1066.10178,3073.941091,26530.67601,7,,0,1
3983176,649,4773.607704,4119.026244,80279.71761,5,,0,0
7611968,529,3001.06638,7746.82451,39661.23823,6,,1,4
7421137,734,3765.702192,3886.212534,52646.16552,7,,0,1
3130602,581,4921.822166,10420.79665,100650.1798,6,,0,1
8996751,673,4045.49934,3787.947808,63431.77428,4,,0,0
4886155,661,5672.167808,6638.327495,84307.27356,4,,0,0
6474432,603,4088.998734,4745.023229,61984.85902,2,,0,0
7101722,687,6694.934086,3030.299827,91951.37122,0,,0,0
2868834,657,3917.43638,6769.518364,79949.53863,5,,0,1
2969166,677,2732.199724,3782.314412,69517.18526,3,,0,0
4399003,686,5519.268109,16519.01506,82643.33997,7,,0,4
7351888,637,4457.03839,6826.391121,78611.89699,5,,0,0
1377274,638,3066.60215,5750.739169,61346.65744,6,,0,1
4331051,620,4558.494222,5190.10537,92411.5834,5,,0,0
3654145,602,3494.326472,10168.24096,56635.46893,6,,0,3
1894980,678,4516.12018,7369.515291,70259.04669,7,,0,1
8924176,641,4737.203831,973.4679759,97346.79759,5,,0,0
3665106,636,3309.846762,7015.959092,61074.96684,8,,0,2
5672023,635,4396.170829,5423.402521,58625.66513,3,,0,0
7955772,517,5692.49133,5557.679024,84905.51759,3,,0,0
5420006,612,2868.273006,5629.040224,74846.61612,6,,0,0
4930119,665,3586.133865,2104.305987,101655.8749,6,,0,0
1186515,591,2930.894475,4488.989217,46156.29713,7,,0,1
1262541,712,3540.947769,1525.690007,65358.8107,3,,0,0
1909289,725,2110.100199,1453.638193,32717.96454,5,,0,0
7905517,610,1866.959885,4665.242815,56318.25122,6,,0,1
4150686,638,3316.614753,4169.64529,73260.53652,7,,0,0
6470219,685,6459.377701,3558.234611,86775.69632,5,,0,0
8157617,572,3910.574425,10915.97074,66122.57158,1,,0,1
5207477,559,3400.525636,1315.268466,61283.10293,4,,0,0
2970459,564,5020.895136,893.3542444,89335.42444,4,,0,0
1200771,591,6155.501504,22283.74217,77522.37935,4,,1,5
6085046,647,2179.662754,6106.680196,60362.07825,8,,0,1
8615605,700,3752.272556,8158.694069,68141.25009,6,,0,1
2123388,688,4015.973043,6133.080559,68587.89921,5,,0,0
3775764,622,3177.530335,15386.07707,58770.32443,5,,1,5
7055278,584,4373.320821,7531.682755,68843.91116,3,,0,0
7344392,745,4556.151294,5845.77597,64996.38471,4,,0,0
7215427,469,4026.863128,17453.54642,70164.06286,2,,1,4
6003071,589,5407.292663,22207.93686,81623.31316,3,,1,5
2530969,642,4432.359429,12069.84407,79572.75013,4,,0,2
8312819,712,4075.593428,3575.488643,94806.3406,5,,0,0
7077287,635,2426.25889,13347.39229,56622.49156,5,,1,5
7402250,662,2292.146751,2188.855616,46657.69183,5,,0,0
2616043,699,2783.402561,5059.035475,42288.42283,5,,0,2
4335148,715,5977.204677,15661.20832,134889.1295,6,,0,1
7098230,599,5860.263249,12804.69855,76901.54065,1,,0,2
5472124,662,3978.05777,6606.025402,81608.25096,5,,0,0
1975003,558,3368.903488,16223.71788,60476.01784,3,,1,5
1727503,613,4955.74351,16588.09321,77239.57495,6,,1,4
8429461,710,4168.186051,568.9006393,56890.06393,5,,0,0
5144583,666,3809.056144,1577.715356,48374.91132,6,,0,0
2520462,668,3746.661062,10541.46215,73473.0002,8,,0,2
3799153,716,3456.143747,7042.430192,83812.83065,6,,0,1
6500336,613,4257.518755,5070.660917,69551.08647,3,,0,0
7285058,623,4240.109699,15353.99822,77657.28369,5,,1,4
6706686,532,3267.458419,15173.36331,48916.04478,4,,1,5
6567719,536,2382.162474,13529.83584,44726.66166,4,,1,5
4974781,700,2828.671048,5807.194729,82913.49283,7,,0,1
7538875,658,4005.213515,20636.70576,73788.2388,4,,1,5
6100209,616,4836.221978,12011.7383,72497.04868,5,,0,2
8734065,584,4758.843272,10075.62942,75181.14042,3,,0,1
2286822,722,4263.33188,8035.706014,79458.56438,2,,0,0
6131528,616,5397.405195,7581.620358,99457.15473,4,,0,0
8676073,707,5115.428098,6314.660647,76789.53473,6,,0,1
1789470,558,6520.358688,16754.91092,88404.03051,5,,0,3
4559991,662,3809.155786,3852.765724,73006.51379,6,,0,0
7513513,676,6639.630981,7123.911326,107874.2084,5,,0,0
5558973,580,4605.821306,21489.24736,77265.14419,3,,1,5
7452667,686,4760.887846,18779.06415,72115.80167,5,,1,5
6351818,577,4786.20119,10919.15309,98201.97843,6,,0,1
8830730,623,4156.657576,4366.376655,64909.5354,7,,0,0
1949521,636,1758.516686,4027.302066,29269.1601,3,,0,1
4816750,605,1550.475738,2250.83227,23644.57045,5,,0,1
6704002,579,4720.501826,2852.920111,85362.15676,6,,0,0
8699790,702,5214.578171,10025.33548,84975.78449,3,,0,0
7750445,604,2396.943058,6156.393979,53272.15139,6,,0,1
6335804,607,2985.413696,1714.846238,53939.39823,6,,0,0
8081539,681,3746.241872,2341.965993,94603.11618,7,,0,0
3984319,626,6063.901718,4608.759747,104086.89,4,,0,0
8848908,593,3900.897404,3543.919718,56468.10082,4,,0,0
2889751,574,6007.918562,5882.471809,78786.4314,4,,0,0
3525847,593,4678.62134,5270.837062,80554.32649,4,,0,0
8343735,629,3135.391749,9837.315703,48971.54256,4,,0,3
4723748,616,4455.747357,9620.528398,81130.10732,6,,0,1
4508274,762,3736.703451,8572.098572,79607.93867,6,,0,1
3290856,555,5540.650003,10951.0032,84877.23198,5,,0,2
1027961,664,4544.174557,11172.88738,77422.04965,8,,0,3
2984335,526,5678.129268,2746.061052,75029.00213,4,,0,0
2623646,524,4410.124479,10778.33777,63504.50763,4,,0,2
2267001,635,2544.523276,1565.208915,48753.47541,6,,0,0
4117789,640,2919.040948,2909.941827,62653.73744,7,,0,0
4687834,595,4797.16315,7590.025533,67700.16695,6,,0,1
2007313,615,2649.589144,3473.633097,36836.93473,6,,0,1
7774679,796,4319.656965,3302.043196,76477.25601,2,,0,0
7132865,664,896.3534987,1342.875359,14890.4558,7,,0,1
4895134,631,4853.683964,9624.831975,90113.284,5,,0,1
8270641,625,6306.10164,12347.8067,112146.7556,5,,0,1
4259299,639,4943.980907,7601.826409,71627.35004,7,,0,1
2317187,703,5833.109583,5246.536749,114283.259,5,,0,0
2514608,647,2975.568512,9610.750968,59438.46358,6,,0,2
1241736,720,4144.665376,5742.087426,61461.68641,4,,0,0
2242080,621,2665.044904,11558.40988,50470.0685,6,,1,4
5202102,720,2983.212201,9334.070303,67218.24863,4,,0,1
1439875,643,6481.206402,11557.85241,93052.15452,8,,0,2
3674292,734,3286.719346,7364.816567,58536.98205,7,,0,2
7495239,635,6876.660373,7930.173802,99222.5428,7,,0,1
2553381,721,2235.96448,11071.77671,42726.18081,7,,1,5
3089894,638,3958.290997,3811.264037,65382.35311,8,,0,0
3159001,670,6441.971637,9959.012799,99963.86494,5,,0,1
7153875,724,4830.528979,8306.96101,82637.17106,6,,0,1
7252012,668,4737.87688,9506.438906,82540.94232,5,,0,1
1112843,646,3076.339537,6931.290683,85854.77944,5,,0,0
8187373,656,5829.658279,8709.369102,87935.51688,6,,0,1
1669152,749,2009.543132,4865.734761,38591.24372,5,,0,1
8428785,706,2468.375012,1559.219369,63625.86599,7,,0,0
6920238,670,3508.626124,9546.430725,73509.55821,5,,0,1
1694003,692,2940.564615,12566.44318,61022.53393,7,,0,4
8270390,583,2743.22953,14329.50938,48757.76616,3,,1,5
8061312,609,1719.715333,2798.636762,28383.11892,5,,0,1
7619218,636,4653.285629,17490.24524,85084.05044,4,,1,4
7485624,671,4854.99213,6519.522126,74419.29484,7,,0,1
3092578,690,5104.896788,3061.409117,82857.08918,1,,0,0
2360373,611,6093.927639,18524.19058,96969.73608,4,,0,3
4999521,676,5982.502693,6912.569737,105466.9286,5,,0,0
1237260,669,4127.259967,7129.793741,77283.04313,6,,0,1
3680529,620,2384.145114,5185.156991,50854.96257,5,,0,1
1917084,627,6293.430573,4848.897886,86838.24753,3,,0,0
2856097,629,4317.711219,4528.312546,68973.86702,5,,0,0
2668970,554,6150.790621,3773.761794,77845.56538,4,,0,0
8738906,745,4342.107218,8699.495535,72226.64043,3,,0,1
3286695,571,2610.862086,5188.38401,51715.421,6,,0,1
4716295,594,6873.473391,5950.082832,91447.7616,4,,0,0
3023946,667,6306.596397,10241.89136,86997.38515,5,,0,1
5593721,735,5951.298566,9879.585104,110363.2024,7,,0,1
6895926,492,2104.140314,6226.890358,52439.24226,4,,0,1
3610547,567,3059.078249,17810.31967,60586.72178,3,,1,5
3652766,600,3826.317374,6357.038474,64182.00445,2,,0,0
6757959,644,2993.392193,15211.18394,68729.4631,6,,1,4
6613218,626,3220.937527,7107.370611,80704.97598,4,,0,0
2913411,606,5229.124206,25805.21681,85612.75244,4,,1,5
2334978,557,3893.278443,2127.013367,63636.94954,4,,0,0
8771163,709,4525.859521,10958.33414,104855.9579,4,,0,1
5410757,603,5468.915375,8965.639638,94362.74354,5,,0,1
4593241,624,4933.30417,768.500532,76850.0532,4,,0,0
2763185,617,7407.8572,8509.128924,118571.8725,5,,0,1
8388436,602,3888.652857,6513.180154,56681.53851,5,,0,1
3743682,500,4187.267271,19134.3534,73664.36313,4,,1,5
2610294,621,3407.208594,3249.577003,53642.63823,5,,0,0
8029801,662,3205.83862,6688.312839,63753.78599,7,,0,2
5987530,577,4218.407733,7200.725496,69581.33564,6,,0,1
4422041,694,4654.220549,9089.420992,94217.63266,6,,0,1
5189289,716,3197.777687,4815.038815,60984.36684,5,,0,1
5925421,712,5777.953948,9014.090743,79543.76095,5,,0,1
1746901,722,6370.938297,17663.28964,116174.5985,5,,0,2
3078008,717,2530.48754,2518.620803,37985.47163,5,,0,0
4625643,593,3584.844437,7708.784716,72005.83951,8,,0,2
3832304,624,2616.682306,6319.243694,57419.56365,5,,0,1
5699082,613,4943.749784,5080.746935,63205.6707,4,,0,0
2851592,656,3692.348062,6160.133457,74903.237,3,,0,0
3862262,602,3016.956317,2102.630608,42939.51769,4,,0,0
6227053,673,4116.054732,2068.369948,45670.01343,5,,0,0
7941323,685,6502.3855,14372.90018,118402.2247,5,,0,1
5474107,606,4582.493503,8543.03153,85460.68277,5,,0,1
8225044,658,3405.63975,5583.842188,67473.03001,3,,0,0
2861058,603,3986.093951,15907.47316,64933.70364,1,,1,4
3640176,565,2841.925418,14601.04219,65499.68441,5,,1,4
2702900,734,6476.842851,10263.80283,93961.87566,6,,0,1
2000141,667,2011.52149,5946.03528,51894.15037,7,,0,2
4178873,675,4448.373414,10526.83417,87337.24936,6,,0,1
6991424,601,4905.656536,14468.18815,70017.6219,2,,1,3
2889644,620,3447.307484,9130.470087,77334.43511,5,,0,1
5825557,562,4671.386808,5966.460577,77375.71587,5,,0,0
7749882,587,6186.874279,25997.55454,93188.26966,2,,1,5
3105359,611,4904.780173,14739.09605,83786.29544,3,,0,2
6173947,718,3887.177652,4934.302244,69454.44625,7,,0,1
7042720,662,2933.146038,7275.636783,40116.05793,3,,0,2
4171877,581,2598.349177,8474.581336,52339.08976,3,,0,2
6008302,729,5863.84454,7317.654375,88438.83551,4,,0,0
1760017,629,6360.697827,8326.446553,93197.76809,5,,0,1
1005141,647,1831.767033,4242.7519,37301.16773,8,,0,2
4789192,625,5280.962699,5608.88348,86647.39112,5,,0,0
1278257,748,6799.51152,4905.606536,94772.67868,6,,0,0
8573214,679,2338.303819,2937.796924,28924.93924,6,,0,1
8373505,754,273.1984879,136.461634,5745.241917,5,,0,0
1711679,674,4786.834417,3856.469836,70268.1752,6,,0,0
1664726,724,4708.506037,10587.28125,85655.07189,5,,0,1
3827643,674,4492.113988,11063.32604,97724.48162,7,,0,2
2830635,715,3460.959306,629.8869367,62988.69367,5,,0,0
7438349,656,6080.564782,25508.26313,93441.25513,3,,1,5
7314016,726,2433.0564,5677.809396,41991.90239,8,,0,2
5948816,622,2568.869835,4153.73148,39677.17654,5,,0,1
2781916,706,5740.106515,17360.24898,85301.94441,6,,0,4
1151223,725,4066.61649,9928.539503,82726.57375,5,,0,1
5632979,652,4844.569918,6550.220353,81071.25572,5,,0,0
2408083,601,5017.270039,10639.05965,69170.55031,7,,0,3
1520682,598,4249.925633,4873.728859,72676.09047,5,,0,0
7469811,631,3808.337383,12393.32147,73125.87572,4,,0,3
4785386,672,6325.356066,8370.46641,100069.4317,3,,0,0
4332073,590,5498.655958,12904.58474,113811.6675,7,,0,1
8794097,683,5257.858945,7092.64284,83368.70369,3,,0,0
8556403,631,5363.371597,6552.409277,72603.34805,5,,0,1
7008026,578,3419.687976,14145.49958,60625.07063,3,,1,4
7401627,649,5447.555804,6026.844479,93777.75733,4,,0,0
6705701,643,2459.388917,4091.98265,46626.56126,5,,0,1
6043153,603,4389.062895,5256.680268,64356.6402,4,,0,0
5492989,786,4319.986327,8898.843783,72378.50891,7,,0,2
6432116,576,5026.0667,4199.843676,87973.48529,3,,0,0
5522087,623,3935.364571,5115.80941,92805.54017,4,,0,0
6805672,640,1833.809191,436.8332207,36810.2881,4,,0,0
1513953,562,3218.713753,3194.577033,52271.15863,6,,0,0
1556164,742,7050.471716,12388.95544,114361.1659,5,,0,1
4964102,499,3518.291797,14904.7759,58359.80622,1,,1,4
3777240,682,4021.243386,7745.112627,72143.42856,6,,0,1
5747290,662,4095.822262,8420.13836,61871.65825,4,,0,1
5879025,620,2172.832219,4253.604172,38327.56547,6,,0,1
3816302,617,4662.282207,5761.418606,76626.4821,2,,0,0
8559325,657,5410.244498,2477.749997,86033.13938,5,,0,0
1862870,634,6110.410781,34051.67465,99065.69373,3,,1,5
1458283,630,3924.827132,5679.237679,73713.72498,6,,0,1
8200171,636,3487.51427,2083.645969,62156.58264,5,,0,0
4931116,683,3870.184913,2745.967137,58137.25849,6,,0,0
7296873,683,5700.532331,9448.258885,82150.71755,5,,0,1
5485034,630,3189.051478,3866.274616,49350.32768,3,,0,0
6031921,703,4665.79933,6209.219732,69550.21354,5,,0,1
6159103,549,2271.06163,3002.86913,39468.71057,5,,0,1
3706147,708,3923.079458,11938.70407,73420.09953,7,,0,3
8596546,687,6398.163493,3833.147407,76069.0429,2,,0,0
1016356,634,5119.231039,10090.00557,88311.36317,5,,0,1
4273410,636,4056.912492,4794.905008,57106.91592,3,,0,0
1810882,638,4249.195554,4855.239712,75531.26328,6,,0,0
1799243,615,4246.180049,8891.224483,67150.19976,3,,0,1
5239709,604,1922.107037,5504.450441,51784.45924,5,,0,1
8892198,713,2415.498387,2094.253914,59899.10853,4,,0,0
8148333,581,1635.181724,3188.653677,36219.77775,6,,0,1
7990888,625,6400.906415,10330.26224,96572.04338,6,,0,1
8199398,720,1949.804168,4009.112737,46075.5315,4,,0,0
2113991,759,2839.290802,6460.25771,43638.29581,9,,0,2
5615232,717,6073.722267,10690.37122,111556.467,5,,0,1
1089901,599,4234.045063,20937.85371,75170.90913,3,,1,5
6050625,517,2790.583944,14689.03537,52904.94063,2,,1,5
3358301,662,4377.270708,14450.23586,67504.09694,6,,1,4
7663657,544,5330.26593,20339.90056,75454.57352,2,,1,5
1284687,688,3074.230112,12618.12469,56532.31491,5,,1,4
7690279,628,3333.343428,1862.930111,40744.98376,5,,0,0
4626220,697,1944.072696,1997.799667,29072.94521,5,,0,0
2427491,656,3027.515204,15024.92394,55321.09302,3,,1,5
7200313,602,4908.713486,12746.52262,81698.26241,5,,0,3
1518089,600,2703.883676,1945.430499,43524.74773,4,,0,0
3361151,565,3822.901951,4947.141259,68962.71812,4,,0,0
2968618,656,4363.399153,9484.802682,59276.73966,7,,0,3
8529175,766,3340.745835,6113.098149,71445.84452,7,,0,1
3298445,710,3884.530317,6520.701018,63688.4501,4,,0,1
3419833,674,4918.553752,7829.980665,78893.84275,5,,0,1
5587581,572,5462.749752,26764.32621,89125.57713,3,,1,5
2106071,637,2846.43704,3172.198103,42202.38021,5,,0,1
8665720,652,3685.400152,8284.948721,94067.85626,5,,0,1
4059394,683,5971.632945,21113.24614,93407.14746,6,,1,4
5646138,684,3999.894103,7714.87442,68075.43512,5,,0,2
6636312,716,3787.534573,13457.94332,81784.97245,10,,0,3
6035623,618,5158.059567,3491.709421,92590.7082,5,,0,0
4282342,607,3818.098164,8175.668023,65880.26753,3,,0,1
8392789,651,3054.383423,4832.340545,59163.97906,4,,0,0
8020990,559,5372.38188,21834.13664,86018.57152,1,,1,4
6404536,593,2729.061195,1377.804575,57374.54841,5,,0,0
6726367,615,4953.913182,5036.723533,104276.5233,3,,0,0
4015073,736,4560.213324,7345.992466,69891.4905,6,,0,1
4305850,628,4769.444861,16026.53486,60136.66093,3,,1,4
2746613,534,8802.265206,26544.2635,108128.8413,2,,1,4
8477364,656,3939.795748,9154.684336,85187.42471,5,,0,1
7245697,686,4467.751329,2910.479046,84170.16599,5,,0,0
6188276,763,3509.353279,6813.276157,76484.08687,8,,0,1
2514479,654,7691.910066,25000.34931,109820.2037,3,,1,3
7341788,593,5303.260305,21362.82638,79385.79165,1,,1,4
1624675,639,3356.636736,6902.215986,65856.81028,4,,0,0
2960853,735,5867.607997,5693.232908,93213.24059,5,,0,0
1615904,637,6431.853657,8978.481417,80915.88152,4,,0,1
6503387,582,6567.313454,13952.40784,108013.691,6,,0,2
2236935,574,5128.722323,20073.76947,79658.24857,2,,1,4
8520237,559,2671.602571,3010.584056,56630.73041,7,,0,0
4641426,612,3713.250119,4577.974654,65196.15389,4,,0,0
8818027,661,4268.814934,7101.661266,85533.08488,2,,0,0
2529764,648,1826.349992,8232.622425,36001.42497,4,,1,4
6082197,607,2842.253663,3060.394643,59647.73639,6,,0,0
7439373,626,3095.423878,6223.547222,58161.31317,7,,0,1
4604719,690,3681.900747,1400.556675,68160.94081,8,,0,0
2748530,743,5963.865775,9855.522595,84239.00572,4,,0,1
2088987,613,2227.671183,3284.903346,41612.41209,2,,0,0
5613485,638,2271.498545,4832.126788,42238.28975,4,,0,1
5960406,671,3409.570138,5689.148898,59850.07842,7,,0,1
7524443,585,2091.214495,2122.588537,38241.92388,2,,0,0
2827374,613,6139.787434,8174.785422,88979.23679,7,,0,1
3065597,628,4780.212508,10713.96048,69466.18951,3,,0,2
5940028,634,5626.281807,5518.457975,99319.91881,4,,0,0
5209214,517,3451.888269,6326.445803,64106.88158,6,,0,1
3997715,668,2781.246994,3973.590024,51858.52262,5,,0,0
1480592,596,3364.747106,13903.61675,64608.19239,2,,1,3
8750108,734,5428.35509,5947.218527,94445.13254,5,,0,0
1428676,641,5476.833238,8588.174021,90775.10434,4,,0,0
3454182,597,3485.439774,6474.291557,81671.94068,7,,0,1
5012066,652,5042.679355,25477.98735,98576.13775,5,,1,5
2826806,646,2508.585974,5299.288649,62623.80425,6,,0,1
8796051,597,4368.482444,2388.244317,63181.54626,3,,0,0
6804098,590,4060.512033,1930.859091,63564.88719,2,,0,0
7973149,505,4752.927185,23316.86095,85212.48625,4,,1,5
7398971,649,3532.793222,13415.88896,57680.31135,4,,1,4
7868213,532,3714.35271,23251.47929,88079.10551,6,,1,5
4635826,600,3730.408112,8363.401488,68297.29695,6,,0,1
1449829,620,3374.206325,8829.523645,77842.02311,5,,0,1
2174944,684,4702.508883,20968.52533,87256.06841,6,,1,4
8462888,576,2498.191999,6168.107169,44851.94059,3,,0,2
5036949,749,1053.611278,2287.918024,20066.69156,7,,0,2
6482876,668,2192.077046,2000.779502,32102.18432,2,,0,0
8528775,546,3701.603632,9570.96072,61285.79589,5,,0,2
8183230,732,4970.764441,15867.38082,71383.43096,4,,1,4
1701817,611,3558.419913,7241.073585,76867.88263,5,,0,1
1702974,661,7202.353227,10821.92037,101898.8745,5,,0,1
8661394,643,4840.757402,872.7089484,87270.89484,3,,0,0
1007226,661,2627.058659,3253.467832,61139.91442,6,,0,0
5725288,628,3532.285878,4044.516334,56365.58752,3,,0,0
4778994,652,4058.020285,4658.968184,94303.65464,7,,0,0
8390391,555,1931.097069,7772.273011,36881.65421,5,,0,3
8830583,710,3892.076759,6089.688578,62892.69669,5,,0,1
1208331,616,3949.712159,13733.41461,77032.15175,6,,0,3
1026158,676,1160.213127,3623.725926,32827.47289,6,,0,1
8685942,661,2673.250981,4636.067034,61274.66638,6,,0,0
3046487,730,2894.209176,7888.366725,74520.28447,6,,0,1
4169487,752,3995.546513,5943.101425,78189.13958,5,,0,0
3021630,654,4052.155636,13700.13638,55385.46262,4,,1,5
4084831,663,1899.960069,3451.546411,47362.73746,6,,0,0
5201753,697,4330.963307,14666.73775,64117.21787,3,,1,3
1100190,612,3070.300933,5367.397712,46653.87796,6,,0,1
3373470,640,3103.672266,5175.166968,76971.70181,5,,0,0
3754528,647,4774.618611,8676.634156,75905.00867,5,,0,1
7742183,589,4404.214795,23764.03084,72522.55248,5,,1,5
7788613,640,2541.417773,475.4465797,47544.65797,5,,0,0
8598914,715,3237.576166,6484.197539,53868.59886,6,,0,2
1994550,652,4708.006466,8495.804968,92221.3186,7,,0,1
4846503,554,3800.574277,3600.62259,57383.2188,5,,0,0
3823395,619,4467.647917,9556.184102,106267.8632,5,,0,1
3766574,678,3195.513532,5360.045671,69641.10811,5,,0,0
1188240,643,3606.915496,15849.10263,55601.28056,2,,1,5
4931369,559,5035.405136,7319.953132,85083.21328,3,,0,0
1674235,694,4590.542271,12161.71207,80386.82032,5,,0,2
6310444,600,3566.504854,15851.74452,64245.94632,2,,1,4
4574650,577,3065.573354,6945.642172,54958.16768,8,,0,3
7580420,642,4820.244423,9645.019927,75271.61396,5,,0,2
3474403,618,5558.533489,7689.366303,83311.05106,6,,0,1
5334260,732,2911.593688,4914.228539,44645.94074,4,,0,1
6913377,583,1742.918945,4010.344008,22313.89248,6,,0,3
3970663,615,3273.29457,10795.1583,63776.78108,1,,0,2
4061463,678,3607.38486,505.0630884,50506.30884,3,,0,0
1779742,624,3397.925105,6204.756984,63036.21923,3,,0,0
1331779,645,4914.024268,7958.965339,84470.58362,7,,0,1
1997294,620,2171.446284,2489.280034,41547.81353,5,,0,0
1448037,672,5083.116494,11495.82473,92859.67696,6,,0,1
7079328,650,5304.826903,6533.243765,87381.77822,5,,0,0
7470708,593,4472.707587,6278.948089,74309.14858,5,,0,1
6838052,675,4811.168115,4998.887976,80712.2179,4,,0,0
3619319,549,4641.378942,4189.627329,78462.37872,7,,0,0
5667441,663,2494.088705,11658.27636,86662.45146,5,,0,2
1141867,650,6156.464373,10807.08485,91817.73869,5,,0,1
6190380,598,5253.867693,5053.678339,81195.19671,5,,0,0
8264935,714,5261.502822,7174.262209,92358.98575,6,,0,1
7063427,695,4157.987816,1089.616916,81019.71778,6,,0,0
6348050,534,3026.356937,17967.54012,67245.52907,3,,1,5
5091206,574,5847.629853,3996.927804,83537.84889,2,,0,0
5128308,727,3395.008657,928.8953588,54952.5271,5,,0,0
5392958,623,5248.734426,23068.7708,88291.48528,5,,1,5
8134637,618,2290.879867,2885.927928,37300.38767,5,,0,1
3515121,634,5301.199678,2672.2359,67544.99241,2,,0,0
5041910,609,4867.45916,20879.86147,70260.91962,2,,1,5
1472856,630,3138.87726,3633.045335,56495.5258,5,,0,0
1856487,712,4069.456536,2099.48644,84810.93216,5,,0,0
5673350,687,2153.901886,6022.016569,25992.87874,4,,1,4
4006640,642,2732.104596,6603.588877,71314.22374,4,,0,0
4530262,643,2724.627489,3226.609587,45611.22663,6,,0,0
1601744,522,3601.327401,10409.11162,60670.82882,6,,0,3
2551890,598,4363.16258,1078.456786,56731.70953,2,,0,0
7601592,555,5787.516711,3599.170293,76582.90957,5,,0,0
2334208,666,3712.315765,6749.670314,76574.60154,2,,0,0
4136020,598,3372.924919,17087.0031,59558.66981,4,,1,5
6186461,541,3746.455788,17706.46722,75444.0926,6,,1,4
3939177,624,4704.291901,6481.231318,93834.3009,5,,0,0
5924428,662,3458.499353,5113.814773,64566.65006,6,,0,0
6367681,549,3203.874911,10616.44777,58048.28896,5,,0,3
7964030,666,1823.733133,3162.736858,36538.2567,6,,0,1
7316309,635,3962.615966,7039.80642,70415.84905,7,,0,1
3676430,658,4711.907948,6370.728628,63505.50502,6,,0,1
8665022,611,3239.506043,3803.219525,77271.05237,5,,0,0
2303188,671,2592.482828,4460.161507,60813.67684,6,,0,0
4777683,624,3838.645413,5707.316785,61465.68683,5,,0,1
8717521,612,3450.026008,2868.43423,51331.41945,4,,0,0
1005074,655,3435.674573,5313.489306,57146.22844,3,,0,0
6858809,569,3381.351037,16392.72631,64233.7918,4,,1,5
5672780,660,2857.099578,5640.536017,69348.77912,5,,0,1
3270982,565,3943.197659,7953.741157,64712.81212,3,,0,1
4159770,568,3303.184014,8059.270534,69809.01697,6,,0,1
2748361,630,3490.84276,10060.56388,65722.61992,3,,0,1
6438698,676,5006.000083,19483.56511,85920.35989,7,,0,4
8777468,633,5139.446147,7784.205356,68254.00717,4,,0,1
1332553,709,4322.120114,20978.4731,93953.61455,5,,0,3
6785735,579,2852.356192,8447.325558,60052.37599,7,,0,2
5924095,639,3767.426403,7701.308066,64536.31243,4,,0,1
2803207,642,4374.468662,5853.891297,91759.36669,3,,0,0
2618289,653,2692.019959,498.832096,49883.2096,6,,0,0
2154870,558,2469.514731,22454.16162,78004.83961,3,,1,5
2200604,650,4016.013261,4116.295975,79728.62425,5,,0,0
1769822,726,4827.961339,6174.466692,64922.78202,3,,0,0
7371105,684,3526.172736,6447.454504,73107.33336,4,,0,0
7337299,494,4068.885833,15467.4188,68030.96889,5,,1,4
3350887,649,4890.868401,17002.73974,67419.05389,5,,1,4
3080975,627,4972.285567,6461.046059,83951.69471,5,,0,0
1710327,580,7075.74067,1040.342976,104034.2976,3,,0,0
1067606,569,2718.783576,7146.163092,65721.47837,6,,0,1
5270430,594,6720.576764,5055.064867,109294.5327,3,,0,0
4367835,695,2057.418933,5918.316115,51668.89582,7,,0,2
3155820,567,919.3409348,1913.724694,15498.60305,3,,0,1
4514882,727,3487.575576,6462.464813,69733.53685,7,,0,1
6297543,657,3547.245298,17032.43552,76662.61236,7,,1,5
5901283,701,8137.78578,7381.518138,98238.31786,4,,0,0
3965035,707,4060.221824,5329.966967,66095.85096,3,,0,0
3670550,599,2088.180306,10454.1356,45401.6215,4,,1,4
2650804,662,4247.669701,8048.585513,74617.32695,3,,0,1
5213079,625,2746.325555,12710.51735,47127.75616,5,,1,5
7430700,696,1570.336405,862.0677915,21225.09101,3,,0,0
3291273,635,8283.348706,11519.80325,86388.07231,4,,0,2
1834202,636,3761.104427,6049.274879,63909.73472,7,,0,1
7874896,579,4048.507685,18901.89008,64986.3154,2,,1,5
5280642,583,6504.355868,27598.31509,91166.20653,3,,1,5
4110450,675,10190.83866,3717.620173,117370.6607,4,,0,0
4098292,584,3735.130488,6858.954953,56649.54158,0,,0,0
5008483,741,389.2741369,829.2506507,6899.872098,3,,0,1
6137133,709,3678.214979,5069.310382,62325.28164,3,,0,0
4266678,659,3853.428841,9958.190948,74502.14144,1,,0,1
5391990,724,2920.194286,4447.272932,52971.87895,6,,0,1
4290861,724,3727.574262,7326.367719,70691.13053,4,,0,1
8168400,637,5282.675564,5814.675962,62073.24898,5,,0,1
5405191,624,3609.788986,4593.350382,64579.19711,3,,0,0
6681754,674,3278.499081,7010.017905,70703.03575,6,,0,1
5402708,528,7322.664343,31360.73682,115402.4495,4,,1,5
